WannaSurf Spot List — Central America (Geocoded Only)
Scraped: 2026-04-27  |  Total geocoded: 459
======================================================================

Name                                                        Lat          Lon  URL
Los Cerritos                                          23.342571  -110.188408  https://wannasurf.com/spot/Central_America/Mexico/Baja_Sur/los_cerritos/index.html
Lovers Shore Break                                    22.875375  -109.897549  https://wannasurf.com/spot/Central_America/Mexico/Baja_Sur/lovers_shore_break/index.html
Monuments                                             22.898167  -109.870319  https://wannasurf.com/spot/Central_America/Mexico/Baja_Sur/monuments/index.html
Old Men                                               23.023939  -109.715867  https://wannasurf.com/spot/Central_America/Mexico/Baja_Sur/old_men/index.html
Punta Abreojos                                        26.709273  -113.575974  https://wannasurf.com/spot/Central_America/Mexico/Baja_Sur/punta_abreojos/index.html
Scorpion Bay                                          26.233840  -112.485409  https://wannasurf.com/spot/Central_America/Mexico/Baja_Sur/scorpion_bay/index.html
Shipwrecks                                            23.119453  -109.528067  https://wannasurf.com/spot/Central_America/Mexico/Baja_Sur/shipwrecks/index.html
The Rock                                              23.024522  -109.713796  https://wannasurf.com/spot/Central_America/Mexico/Baja_Sur/the_rock/index.html
Zippers                                               23.029306  -109.714081  https://wannasurf.com/spot/Central_America/Mexico/Baja_Sur/zippers/index.html

## Mexico/Guerrero
Barra De Coyuca                                       16.916992  -100.010905  https://wannasurf.com/spot/Central_America/Mexico/Guerrero/Barra_de_coyuca/index.html
La Bonfil                                             16.743638   -99.758649  https://wannasurf.com/spot/Central_America/Mexico/Guerrero/La_Bonfil/index.html
Revolcadero                                           16.787614   -99.820404  https://wannasurf.com/spot/Central_America/Mexico/Guerrero/Revolcadero/index.html
Barra Vieja                                           16.688241   -99.629817  https://wannasurf.com/spot/Central_America/Mexico/Guerrero/barra_vieja/index.html
La Barrita                                            17.415143  -101.185884  https://wannasurf.com/spot/Central_America/Mexico/Guerrero/la_barrita/index.html
Las Gatas                                             17.620444  -101.553519  https://wannasurf.com/spot/Central_America/Mexico/Guerrero/las_gatas/index.html
Playa Linda                                           17.663876  -101.653082  https://wannasurf.com/spot/Central_America/Mexico/Guerrero/playa_linda/index.html
Saladita                                              17.839222  -101.771824  https://wannasurf.com/spot/Central_America/Mexico/Guerrero/saladita/index.html
The Ranch                                             17.916454  -101.869052  https://wannasurf.com/spot/Central_America/Mexico/Guerrero/the_ranch/index.html
Troncones Point                                       17.794412  -101.747534  https://wannasurf.com/spot/Central_America/Mexico/Guerrero/troncones_point/index.html

## Mexico/Gulf
Tampi                                                 19.105057   -96.097927  https://wannasurf.com/spot/Central_America/Mexico/Gulf/Tampi/index.html
Camaronera                                            18.864707   -95.800781  https://wannasurf.com/spot/Central_America/Mexico/Gulf/camaronera/index.html
Chacmool                                              21.131212   -86.746631  https://wannasurf.com/spot/Central_America/Mexico/Gulf/chacmool/index.html
Costalitos                                            19.104621   -96.096725  https://wannasurf.com/spot/Central_America/Mexico/Gulf/costalitos/index.html
Destapadores                                          19.163249   -96.096039  https://wannasurf.com/spot/Central_America/Mexico/Gulf/destapadores/index.html
Escolleras                                            22.266063   -97.783298  https://wannasurf.com/spot/Central_America/Mexico/Gulf/escolleras/index.html
Isla Mujeres                                          21.225062   -86.729851  https://wannasurf.com/spot/Central_America/Mexico/Gulf/isla_mujeres/index.html
Marti                                                 19.173869   -96.118355  https://wannasurf.com/spot/Central_America/Mexico/Gulf/marti/index.html
Playa Bagdad                                          25.834196   -97.154846  https://wannasurf.com/spot/Central_America/Mexico/Gulf/playa_bagdad/index.html
Playa Delphine                                        21.095391   -86.764183  https://wannasurf.com/spot/Central_America/Mexico/Gulf/playa_delphine/index.html
Playa Norte                                           19.220234   -96.156635  https://wannasurf.com/spot/Central_America/Mexico/Gulf/playa_norte/index.html

## Mexico/Jalisco
Barra De Navidad                                      19.204673  -104.692669  https://wannasurf.com/spot/Central_America/Mexico/Jalisco/Barra_de_Navidad/index.html
Paraiso                                               18.874636  -103.989437  https://wannasurf.com/spot/Central_America/Mexico/Jalisco/Paraiso/index.html
Arroyo Seco                                           19.317224  -104.945714  https://wannasurf.com/spot/Central_America/Mexico/Jalisco/arroyo_seco/index.html
Chacala                                               21.187563  -105.229889  https://wannasurf.com/spot/Central_America/Mexico/Jalisco/chacala/index.html
El Tecuan                                             20.237657  -105.573828  https://wannasurf.com/spot/Central_America/Mexico/Jalisco/el_tecuan/index.html
Pasqwalis                                             18.855285  -103.961048  https://wannasurf.com/spot/Central_America/Mexico/Jalisco/pasqwalis/index.html
Puerto Vallarta                                       20.738135  -105.402832  https://wannasurf.com/spot/Central_America/Mexico/Jalisco/puerto_vallarta/index.html
Ranchito                                              19.239677  -104.735329  https://wannasurf.com/spot/Central_America/Mexico/Jalisco/ranchito/index.html
Sayulita                                              20.874531  -105.451584  https://wannasurf.com/spot/Central_America/Mexico/Jalisco/sayulita/index.html
Veneros                                               20.788696  -105.506687  https://wannasurf.com/spot/Central_America/Mexico/Jalisco/veneros/index.html

## Mexico/Michoacan
Boca De Apisa                                         19.163330  -104.414062  https://wannasurf.com/spot/Central_America/Mexico/Michoacan/boca_de_apisa/index.html
La Ticla                                              18.454148  -103.558567  https://wannasurf.com/spot/Central_America/Mexico/Michoacan/la_ticla/index.html
Rio Nexpa                                             18.085511  -102.791138  https://wannasurf.com/spot/Central_America/Mexico/Michoacan/rio_nexpa/index.html

## Mexico/Oaxaca-Chiapas
Puerto Escondido                                      15.847169   -97.055111  https://wannasurf.com/spot/Central_America/Mexico/Oaxaca-Chiapas/Puerto_Escondido/index.html
Puerto Escondido Left                                 15.855168   -97.057976  https://wannasurf.com/spot/Central_America/Mexico/Oaxaca-Chiapas/Puerto_Escondido_Left/index.html
Salina Cruze -Jetty                                   16.153677   -95.237560  https://wannasurf.com/spot/Central_America/Mexico/Oaxaca-Chiapas/Salina_Cruze_-Jetty/index.html
San Agustinillo                                       15.665685   -96.551285  https://wannasurf.com/spot/Central_America/Mexico/Oaxaca-Chiapas/San_Agustinillo/index.html
Carrizalillo                                          15.858677   -97.078993  https://wannasurf.com/spot/Central_America/Mexico/Oaxaca-Chiapas/carrizalillo/index.html
Chacahua                                              15.967559   -97.676858  https://wannasurf.com/spot/Central_America/Mexico/Oaxaca-Chiapas/chacahua/index.html
La Jolla                                              15.875158   -95.777092  https://wannasurf.com/spot/Central_America/Mexico/Oaxaca-Chiapas/la_jolla/index.html
La Punta                                              15.830572   -97.046764  https://wannasurf.com/spot/Central_America/Mexico/Oaxaca-Chiapas/la_punta/index.html
Puerto Arista                                         15.931041   -93.808651  https://wannasurf.com/spot/Central_America/Mexico/Oaxaca-Chiapas/puerto_arista/index.html
Puerto Madero                                         14.721844   -92.428021  https://wannasurf.com/spot/Central_America/Mexico/Oaxaca-Chiapas/puerto_madero/index.html
Zipolite                                              15.657999   -96.526222  https://wannasurf.com/spot/Central_America/Mexico/Oaxaca-Chiapas/zipolite/index.html

## Mexico/Sinaloa-Nayarit
Anclote                                               20.767872  -105.519991  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/Anclote/index.html
El Faro                                               21.525520  -105.290549  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/El_Faro/index.html
El Skupa                                              20.767398  -105.538120  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/El_Skupa/index.html
Las Barras De Piaxtla                                 23.745754  -106.843414  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/Las_Barras_de_Piaxtla/index.html
Las Flores                                            23.241731  -106.453485  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/Las_Flores/index.html
Milagro                                               23.795633  -106.881995  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/Milagro/index.html
Playa Novillero                                       22.378135  -105.686803  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/Playa_Novillero/index.html
Tiburon                                               23.802623  -106.883916  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/Tiburon/index.html
Camerones                                             23.237856  -106.447306  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/camerones/index.html
Lalancha                                              20.748328  -105.441971  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/lalancha/index.html
Lola S                                                21.187053  -105.229969  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/lola_s/index.html
Los Pinos                                             23.208923  -106.428310  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/los_pinos/index.html
Matanchan Bay                                         21.515799  -105.247044  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/matanchan_bay/index.html
Patoles                                               23.743476  -106.845303  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/patoles/index.html
Playa Brueha                                          23.303552  -106.491852  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/playa_brueha/index.html
Punta Custadio                                        21.346479  -105.246813  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/punta_custadio/index.html
Punta Mita                                            20.763979  -105.541878  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/punta_mita/index.html
Rukos                                                 23.442026  -106.581588  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/rukos/index.html
San Blas                                              21.527616  -105.284311  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/san_blas/index.html
San Pancho                                            20.900763  -105.417144  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/san_pancho/index.html
Santa Cruz                                            21.435443  -105.203882  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/santa_cruz/index.html
Stoners                                               21.513264  -105.261850  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/stoners/index.html
Valentinos                                            23.237551  -106.446791  https://wannasurf.com/spot/Central_America/Mexico/Sinaloa-Nayarit/valentinos/index.html

## Montserrat
Belham Valley Rivermouth                              16.741428   -62.233064  https://wannasurf.com/spot/Central_America/Montserrat/Belham_Valley_Rivermouth/index.html

## Nicaragua
Aserradores                                           12.625095   -87.354441  https://wannasurf.com/spot/Central_America/Nicaragua/Aserradores/index.html
Astillero                                             11.512407   -86.171694  https://wannasurf.com/spot/Central_America/Nicaragua/Astillero/index.html
Asuchio                                               11.933989   -86.620797  https://wannasurf.com/spot/Central_America/Nicaragua/Asuchio/index.html
Cherrio S                                             11.912683   -86.620000  https://wannasurf.com/spot/Central_America/Nicaragua/Cherrio_s/index.html
Chigga S                                              11.904294   -86.615625  https://wannasurf.com/spot/Central_America/Nicaragua/Chigga_s/index.html
Colorado                                              11.406264   -86.048012  https://wannasurf.com/spot/Central_America/Nicaragua/Colorado/index.html
El Bluff                                              12.001628   -83.683891  https://wannasurf.com/spot/Central_America/Nicaragua/El_Bluff/index.html
Freight Trains                                        12.191972   -86.772864  https://wannasurf.com/spot/Central_America/Nicaragua/Freight_Trains/index.html
Hemorrhoids                                           11.923981   -86.622592  https://wannasurf.com/spot/Central_America/Nicaragua/Hemorrhoids/index.html
Hongo Reef                                            11.392533   -86.035223  https://wannasurf.com/spot/Central_America/Nicaragua/Hongo_Reef/index.html
Miramar                                               12.168750   -86.764478  https://wannasurf.com/spot/Central_America/Nicaragua/Miramar/index.html
No Names                                              12.155636   -86.757469  https://wannasurf.com/spot/Central_America/Nicaragua/No_Names/index.html
Padangs                                               12.162222   -86.758833  https://wannasurf.com/spot/Central_America/Nicaragua/Padangs/index.html
Pie De Gigante Point                                  11.383866   -86.037111  https://wannasurf.com/spot/Central_America/Nicaragua/Pie_De_Gigante_Point/index.html
Pipes                                                 12.173042   -86.765786  https://wannasurf.com/spot/Central_America/Nicaragua/Pipes/index.html
Playa Amarillo                                        11.398086   -86.038141  https://wannasurf.com/spot/Central_America/Nicaragua/Playa_Amarillo/index.html
Playa Maderas                                         11.283299   -85.904117  https://wannasurf.com/spot/Central_America/Nicaragua/Playa_Maderas/index.html
Playa Remanso                                         11.220837   -85.848713  https://wannasurf.com/spot/Central_America/Nicaragua/Playa_Remanso/index.html
Pochomil Beach Break                                  11.771741   -86.510403  https://wannasurf.com/spot/Central_America/Nicaragua/Pochomil_Beach_Break/index.html
Poneloya Beach Las Penitas                            12.370039   -87.036695  https://wannasurf.com/spot/Central_America/Nicaragua/Poneloya_Beach_Las_Penitas/index.html
Popoyo                                                11.451417   -86.106317  https://wannasurf.com/spot/Central_America/Nicaragua/Popoyo/index.html
Puerto Sandino                                        12.189704   -86.802979  https://wannasurf.com/spot/Central_America/Nicaragua/Puerto_Sandino/index.html
Quizala                                               11.920431   -86.617241  https://wannasurf.com/spot/Central_America/Nicaragua/Quizala_/index.html
Santana                                               11.437292   -86.084490  https://wannasurf.com/spot/Central_America/Nicaragua/Santana/index.html
Suicides                                              12.182881   -86.772408  https://wannasurf.com/spot/Central_America/Nicaragua/Suicides/index.html
Tamarindo                                             11.236159   -85.865450  https://wannasurf.com/spot/Central_America/Nicaragua/Tamarindo/index.html
The Finca                                             13.028642   -87.609100  https://wannasurf.com/spot/Central_America/Nicaragua/The_Finca/index.html

## Panama
411  Quatro-Once                                       7.238516   -80.519652  https://wannasurf.com/spot/Central_America/Panama/411__quatro-once/index.html
Chame Banks                                            8.608964   -79.740583  https://wannasurf.com/spot/Central_America/Panama/Chame_Banks/index.html
Corto Circuito                                         7.241347   -80.565362  https://wannasurf.com/spot/Central_America/Panama/Corto_Circuito/index.html
Estero Beach                                           7.623291   -81.244669  https://wannasurf.com/spot/Central_America/Panama/Estero_Beach/index.html
Kuna An                                                9.588690   -78.888574  https://wannasurf.com/spot/Central_America/Panama/Kuna_An/index.html
Lagart Point                                           7.511013   -79.994717  https://wannasurf.com/spot/Central_America/Panama/Lagart_Point/index.html
Lajas                                                  8.622902   -79.038434  https://wannasurf.com/spot/Central_America/Panama/Lajas/index.html
Leftovers                                              8.081267   -81.817685  https://wannasurf.com/spot/Central_America/Panama/Leftovers/index.html
Maria Chiquita                                         9.451864   -79.747009  https://wannasurf.com/spot/Central_America/Panama/Maria_Chiquita_/index.html
Rio Tabasara                                           8.015716   -81.696482  https://wannasurf.com/spot/Central_America/Panama/Rio_Tabasara_/index.html
Roca Chica                                             8.205293   -82.180443  https://wannasurf.com/spot/Central_America/Panama/Roca_Chica/index.html
Bluff                                                  9.423852   -82.256162  https://wannasurf.com/spot/Central_America/Panama/bluff/index.html
Cambutal                                               7.249665   -80.488501  https://wannasurf.com/spot/Central_America/Panama/cambutal/index.html
Carenerro Point Break                                  9.348268   -82.228830  https://wannasurf.com/spot/Central_America/Panama/carenerro_point_break/index.html
El Palmar Point                                        8.465538   -79.958539  https://wannasurf.com/spot/Central_America/Panama/el_palmar_point/index.html
El Playon                                              9.618354   -79.538119  https://wannasurf.com/spot/Central_America/Panama/el_playon/index.html
Isla Grande                                            9.635329   -79.556894  https://wannasurf.com/spot/Central_America/Panama/isla_grande/index.html
Isla Mamey                                             9.618255   -79.600936  https://wannasurf.com/spot/Central_America/Panama/isla_mamey/index.html
La Barqueta                                            8.304246   -82.577662  https://wannasurf.com/spot/Central_America/Panama/la_barqueta/index.html
Las Lajas                                              8.167940   -81.866201  https://wannasurf.com/spot/Central_America/Panama/las_lajas/index.html
Malibu                                                 8.557087   -79.840736  https://wannasurf.com/spot/Central_America/Panama/malibu/index.html
Playa Guanico                                          7.272227   -80.420265  https://wannasurf.com/spot/Central_America/Panama/playa_guanico/index.html
Playa Venao                                            7.427751   -80.196161  https://wannasurf.com/spot/Central_America/Panama/playa_venao/index.html
Punch Reef                                             9.340984   -82.239280  https://wannasurf.com/spot/Central_America/Panama/punch_reef/index.html
Punta Brava                                            7.615414   -81.237387  https://wannasurf.com/spot/Central_America/Panama/punta_brava/index.html
Punta Roca                                             7.634351   -81.279173  https://wannasurf.com/spot/Central_America/Panama/punta_roca/index.html
Riomar                                                 8.456446   -79.971457  https://wannasurf.com/spot/Central_America/Panama/riomar/index.html
Santa Catalina                                         7.652810   -81.293421  https://wannasurf.com/spot/Central_America/Panama/santa_catalina/index.html
Serena                                                 8.548090   -79.868031  https://wannasurf.com/spot/Central_America/Panama/serena/index.html
Silver Back                                            9.361111   -82.204722  https://wannasurf.com/spot/Central_America/Panama/silver_back/index.html
Skully S                                               9.361998   -82.239068  https://wannasurf.com/spot/Central_America/Panama/skully_s/index.html
Tetas                                                  8.506901   -79.917126  https://wannasurf.com/spot/Central_America/Panama/tetas/index.html
Wizard Beach                                           9.350496   -82.195930  https://wannasurf.com/spot/Central_America/Panama/wizard_Beach_/index.html

## Puerto Rico
Casa Del Juez                                         18.493508   -66.630943  https://wannasurf.com/spot/Central_America/Puerto_Rico/Casa_del_Juez/index.html
Channel                                               17.974626   -65.934140  https://wannasurf.com/spot/Central_America/Puerto_Rico/Channel/index.html
Cueva Del Indio                                       18.491524   -66.643227  https://wannasurf.com/spot/Central_America/Puerto_Rico/Cueva_del_Indio/index.html
Fiji                                                  18.469260   -66.089780  https://wannasurf.com/spot/Central_America/Puerto_Rico/Fiji/index.html
La Santa                                              17.952698   -66.828278  https://wannasurf.com/spot/Central_America/Puerto_Rico/La_Santa/index.html
Los Bohios                                            17.992040   -65.890642  https://wannasurf.com/spot/Central_America/Puerto_Rico/Los_Bohios/index.html
Pozuelo                                               17.937265   -66.194000  https://wannasurf.com/spot/Central_America/Puerto_Rico/Pozuelo/index.html
Punta De Brea                                         17.928967   -66.921887  https://wannasurf.com/spot/Central_America/Puerto_Rico/Punta_de_Brea/index.html
Punta Las Marias                                      18.462452   -66.037595  https://wannasurf.com/spot/Central_America/Puerto_Rico/Punta_las_Marias/index.html
Rompeolas                                             18.433406   -67.156270  https://wannasurf.com/spot/Central_America/Puerto_Rico/Rompeolas/index.html
Sal Del Diablo                                        17.953101   -66.829893  https://wannasurf.com/spot/Central_America/Puerto_Rico/Sal_del_Diablo/index.html
Sea Beach                                             18.331826   -67.253017  https://wannasurf.com/spot/Central_America/Puerto_Rico/Sea_Beach/index.html
Sharky                                                18.004652   -65.864153  https://wannasurf.com/spot/Central_America/Puerto_Rico/Sharky/index.html
Sheraton                                              18.457415   -66.070554  https://wannasurf.com/spot/Central_America/Puerto_Rico/Sheraton/index.html
Surfers Beach                                         18.506796   -67.142258  https://wannasurf.com/spot/Central_America/Puerto_Rico/Surfers_Beach/index.html
The Reef                                              18.336928   -65.319729  https://wannasurf.com/spot/Central_America/Puerto_Rico/The_Reef/index.html
Aviones                                               18.452703   -65.956893  https://wannasurf.com/spot/Central_America/Puerto_Rico/aviones/index.html
Ballenas                                              17.955546   -66.857300  https://wannasurf.com/spot/Central_America/Puerto_Rico/ballenas/index.html
Bridges                                               18.425843   -67.155883  https://wannasurf.com/spot/Central_America/Puerto_Rico/bridges/index.html
Caballos                                              18.461862   -66.004658  https://wannasurf.com/spot/Central_America/Puerto_Rico/caballos/index.html
California                                            17.976804   -65.965701  https://wannasurf.com/spot/Central_America/Puerto_Rico/california/index.html
Chatarra                                              18.454311   -65.964789  https://wannasurf.com/spot/Central_America/Puerto_Rico/chatarra/index.html
Cochino                                               18.455506   -66.179790  https://wannasurf.com/spot/Central_America/Puerto_Rico/cochino/index.html
Crashboats                                            18.457277   -67.164268  https://wannasurf.com/spot/Central_America/Puerto_Rico/crashboats/index.html
Dirty Bryans                                          18.395253   -67.194110  https://wannasurf.com/spot/Central_America/Puerto_Rico/dirty_bryans/index.html
Dogmans                                               18.355238   -67.270258  https://wannasurf.com/spot/Central_America/Puerto_Rico/dogmans/index.html
Domes                                                 18.365268   -67.269673  https://wannasurf.com/spot/Central_America/Puerto_Rico/domes/index.html
El Cocal                                              18.014753   -65.844508  https://wannasurf.com/spot/Central_America/Puerto_Rico/el_cocal/index.html
El Penon Amador                                       18.490888   -66.867777  https://wannasurf.com/spot/Central_America/Puerto_Rico/el_penon_amador/index.html
El Unico                                              18.468324   -66.237077  https://wannasurf.com/spot/Central_America/Puerto_Rico/el_unico/index.html
Gas Chambers                                          18.459857   -67.165561  https://wannasurf.com/spot/Central_America/Puerto_Rico/gas_chambers/index.html
Goyu                                                  18.482652   -66.275867  https://wannasurf.com/spot/Central_America/Puerto_Rico/goyu/index.html
Hollows                                               18.490934   -66.610928  https://wannasurf.com/spot/Central_America/Puerto_Rico/hollows/index.html
Inches                                                17.970202   -65.961249  https://wannasurf.com/spot/Central_America/Puerto_Rico/inches/index.html
Indicators                                            18.363003   -67.271562  https://wannasurf.com/spot/Central_America/Puerto_Rico/indicators/index.html
Isabella                                              18.501546   -67.023897  https://wannasurf.com/spot/Central_America/Puerto_Rico/isabella/index.html
Islitas                                               18.448693   -66.015322  https://wannasurf.com/spot/Central_America/Puerto_Rico/islitas/index.html
Jobo S                                                18.514488   -67.077413  https://wannasurf.com/spot/Central_America/Puerto_Rico/jobo_s/index.html
Kikita Beach                                          18.477610   -66.262461  https://wannasurf.com/spot/Central_America/Puerto_Rico/kikita_beach/index.html
La Bomba                                              18.456967   -66.063688  https://wannasurf.com/spot/Central_America/Puerto_Rico/la_bomba/index.html
La Ocho                                               18.468802   -66.092119  https://wannasurf.com/spot/Central_America/Puerto_Rico/la_ocho/index.html
La Peinilla                                           18.492593   -66.396432  https://wannasurf.com/spot/Central_America/Puerto_Rico/la_peinilla/index.html
La Selva                                              18.368944   -65.693414  https://wannasurf.com/spot/Central_America/Puerto_Rico/la_selva/index.html
Las Pasas                                             18.487037   -66.343276  https://wannasurf.com/spot/Central_America/Puerto_Rico/las_pasas/index.html
Left Indo                                             18.381732   -65.614514  https://wannasurf.com/spot/Central_America/Puerto_Rico/left_indo/index.html
Little Malibu                                         18.343909   -67.260645  https://wannasurf.com/spot/Central_America/Puerto_Rico/little_malibu/index.html
Los Tubos                                             18.470369   -66.475654  https://wannasurf.com/spot/Central_America/Puerto_Rico/los_tubos/index.html
Luquillo                                              18.376372   -65.713670  https://wannasurf.com/spot/Central_America/Puerto_Rico/luquillo/index.html
Manglito                                              18.464279   -67.168594  https://wannasurf.com/spot/Central_America/Puerto_Rico/manglito/index.html
Maria S                                               18.357428   -67.269373  https://wannasurf.com/spot/Central_America/Puerto_Rico/maria_s/index.html
Middles                                               18.250000   -66.500000  https://wannasurf.com/spot/Central_America/Puerto_Rico/middles/index.html
Pine Grove                                            18.444449   -66.011170  https://wannasurf.com/spot/Central_America/Puerto_Rico/pine_grove/index.html
Survival                                              18.508505   -67.137022  https://wannasurf.com/spot/Central_America/Puerto_Rico/survival/index.html
Table Rock                                            18.399070   -67.189883  https://wannasurf.com/spot/Central_America/Puerto_Rico/table_rock/index.html
The Search                                            18.068238   -65.796111  https://wannasurf.com/spot/Central_America/Puerto_Rico/the_search/index.html
Tocones                                               18.451390   -65.954629  https://wannasurf.com/spot/Central_America/Puerto_Rico/tocones/index.html
Tres Palmas                                           18.344912   -67.261927  https://wannasurf.com/spot/Central_America/Puerto_Rico/tres_palmas/index.html
Wilderness                                            18.476195   -67.169241  https://wannasurf.com/spot/Central_America/Puerto_Rico/wilderness/index.html

## Saba
Fort Bay                                              17.617736   -63.255458  https://wannasurf.com/spot/Central_America/Saba/Fort_Bay/index.html
Wells Bay                                             17.642946   -63.252797  https://wannasurf.com/spot/Central_America/Saba/Wells_bay/index.html

## St Barthelemy
Airpot Left                                           17.907141   -62.839522  https://wannasurf.com/spot/Central_America/St_Barthelemy/Airpot_left/index.html
Anse Des Cayes                                        17.911398   -62.843235  https://wannasurf.com/spot/Central_America/St_Barthelemy/Anse_des_Cayes/index.html
Flamand                                               17.919524   -62.859585  https://wannasurf.com/spot/Central_America/St_Barthelemy/Flamand/index.html
Kawa                                                  17.892929   -62.805217  https://wannasurf.com/spot/Central_America/St_Barthelemy/Kawa/index.html
La Tortue                                             17.917513   -62.800770  https://wannasurf.com/spot/Central_America/St_Barthelemy/La_Tortue/index.html
La Passe De Colombier                                 17.920484   -62.874724  https://wannasurf.com/spot/Central_America/St_Barthelemy/La_passe_de_Colombier_/index.html
Lorient                                               17.908346   -62.825317  https://wannasurf.com/spot/Central_America/St_Barthelemy/Lorient/index.html
Petite Anse                                           17.922352   -62.864177  https://wannasurf.com/spot/Central_America/St_Barthelemy/Petite_Anse/index.html
Toiny                                                 17.895380   -62.795277  https://wannasurf.com/spot/Central_America/St_Barthelemy/Toiny/index.html
Washing Machine                                       17.888452   -62.810045  https://wannasurf.com/spot/Central_America/St_Barthelemy/Washing_Machine/index.html
Point Milou                                           17.919330   -62.815404  https://wannasurf.com/spot/Central_America/St_Barthelemy/point_milou_/index.html

## St Kitts
St  Kitts Marriott Reef                               17.308688   -62.731934  https://wannasurf.com/spot/Central_America/St_Kitts/St__Kitts_Marriott_Reef/index.html

## St Lucia
Marigot Bay                                           13.967829   -61.027443  https://wannasurf.com/spot/Central_America/St_Lucia/Marigot_Bay/index.html
Rabbit Beach                                          14.077906   -60.913154  https://wannasurf.com/spot/Central_America/St_Lucia/Rabbit_Beach/index.html
Rodny Bay                                             14.093801   -60.960077  https://wannasurf.com/spot/Central_America/St_Lucia/Rodny_Bay/index.html
Winjammer                                             14.057940   -60.976278  https://wannasurf.com/spot/Central_America/St_Lucia/Winjammer/index.html

## St Martin
Blake S Break                                         18.089728   -63.009338  https://wannasurf.com/spot/Central_America/St_Martin/Blake_s_break/index.html
Cupecoy                                               18.049602   -63.135080  https://wannasurf.com/spot/Central_America/St_Martin/Cupecoy/index.html
Garbage Heap                                          18.122034   -63.019466  https://wannasurf.com/spot/Central_America/St_Martin/Garbage_Heap/index.html
Mullet Bay                                            18.044096   -63.125912  https://wannasurf.com/spot/Central_America/St_Martin/Mullet_bay/index.html
North Dump                                            18.124167   -63.027222  https://wannasurf.com/spot/Central_America/St_Martin/North_Dump/index.html
Galion                                                18.074674   -63.015261  https://wannasurf.com/spot/Central_America/St_Martin/galion/index.html

## St Vincent Grenadines
Blue Lagoon                                           13.126389   -61.202500  https://wannasurf.com/spot/Central_America/St_Vincent_Grenadines/Blue_Lagoon/index.html
Ship In Bay                                           13.187528   -61.138519  https://wannasurf.com/spot/Central_America/St_Vincent_Grenadines/Ship_In_Bay/index.html

## Tobago
Mount Irvine Bay                                      11.196705   -60.797385  https://wannasurf.com/spot/Central_America/Tobago/mount_irvine_bay/index.html

## Turks   Caicos/Pine_Cay
Pine Cay                                              21.863630   -72.110749  https://wannasurf.com/spot/Central_America/Turks___Caicos/Pine_Cay/Pine_Cay/index.html

## Virgin Islands
Judiths Fancy                                         17.777806   -64.745736  https://wannasurf.com/spot/Central_America/Virgin_Islands/Judiths_Fancy/index.html
Turner Bay                                            18.325654   -64.796580  https://wannasurf.com/spot/Central_America/Virgin_Islands/Turner_Bay/index.html
Carambola                                             17.762688   -64.833992  https://wannasurf.com/spot/Central_America/Virgin_Islands/carambola/index.html
Hull Bay                                              18.378311   -64.996490  https://wannasurf.com/spot/Central_America/Virgin_Islands/hull_bay/index.html
Sprat Bay                                             18.319513   -64.945078  https://wannasurf.com/spot/Central_America/Virgin_Islands/sprat_bay/index.html
