WannaSurf Spot List — Geocoded Spots Only
Scraped: 2026-04-27  |  Total geocoded: 526
======================================================================

Name                                                 Lat          Lon  URL
Windansea                                      32.829429  -117.282663  https://wannasurf.com/spot/North_America/USA/California/San_Diego_County/windansea/index.html

## California/San Luis Obispo
Atascadero Beach                               35.403166  -120.869554  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/atascadero_beach/index.html
Boners                                         35.608871  -121.145478  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/Boners/index.html
Cayacos                                        35.445568  -120.904155  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/cayacos/index.html
Hazard Canyon                                  35.290013  -120.885057  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/hazard_canyon/index.html
Hippo Rock                                     35.082270  -120.637608  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/Hippo_Rock/index.html
Left Spot                                      35.282097  -120.888022  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/left_spot/index.html
Moonstones                                     35.569290  -121.112085  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/moonstones/index.html
Morro Bay                                      35.371642  -120.866743  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/morro_bay/index.html
Mouse Rock                                     35.444869  -120.906698  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/mouse_rock/index.html
Oceano                                         35.101321  -120.632750  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/oceano/index.html
Pismo Beach                                    35.138265  -120.644689  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/pismo_beach/index.html
Ponytails                                      35.598414  -121.132003  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/Ponytails/index.html
San Simeon Point                               35.635167  -121.193875  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/San_Simeon_Point/index.html
Sand Spit                                      35.303936  -120.876694  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/sand_spit/index.html
Sand Spit   Port San Luis                      35.172206  -120.754955  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/Sand_Spit_-_Port_San_Luis/index.html
Sewers                                         35.159727  -120.687245  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/Sewers/index.html
Widdows                                        35.363809  -120.868492  https://wannasurf.com/spot/North_America/USA/California/San_Luis_Obispo/Widdows/index.html

## California/San Mateo
Francis Beach                                  37.464572  -122.447004  https://wannasurf.com/spot/North_America/USA/California/San_Mateo/francis_beach/index.html
Gray Whale Cove                                37.565331  -122.515368  https://wannasurf.com/spot/North_America/USA/California/San_Mateo/gray_whale_cove/index.html
Linda Mar                                      37.598252  -122.503127  https://wannasurf.com/spot/North_America/USA/California/San_Mateo/linda_mar/index.html
Martins Beach                                   0.000000    -0.000000  https://wannasurf.com/spot/North_America/USA/California/San_Mateo/martins_beach/index.html
Mavericks                                      37.493043  -122.499490  https://wannasurf.com/spot/North_America/USA/California/San_Mateo/mavericks/index.html
Montara                                        37.552267  -122.514060  https://wannasurf.com/spot/North_America/USA/California/San_Mateo/montara/index.html
Princeton Breakwater                           37.500691  -122.471032  https://wannasurf.com/spot/North_America/USA/California/San_Mateo/princeton_breakwater/index.html
Raging Waters                                  37.336137  -121.813831  https://wannasurf.com/spot/North_America/USA/California/San_Mateo/Raging_Waters/index.html
Rockaway Beach                                 37.609778  -122.497387  https://wannasurf.com/spot/North_America/USA/California/San_Mateo/rockaway_beach/index.html
Sharp Park                                     37.633092  -122.494850  https://wannasurf.com/spot/North_America/USA/California/San_Mateo/Sharp_Park/index.html
Tunitas Creek                                  37.357605  -122.400527  https://wannasurf.com/spot/North_America/USA/California/San_Mateo/Tunitas_Creek/index.html

## California/Santa Barbara
Boat House                                     34.555531  -120.606623  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/Boat_House/index.html
Campus Point                                   34.406857  -119.843180  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/campus_point/index.html
Carpinteria Beach                              34.391577  -119.521980  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/carpinteria_beach/index.html
Del Morida                                     34.541361  -120.552555  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/Del_Morida/index.html
Depressions                                    34.406024  -119.850197  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/depressions/index.html
Deverauxs                                      34.407901  -119.874841  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/deverauxs/index.html
Driftwoods                                     34.435186  -119.928678  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/driftwoods/index.html
Ed S                                           34.449069  -119.987783  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/ed_s/index.html
El Capitan                                     34.457774  -120.022309  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/el_capitan/index.html
Fernald Point                                  34.419390  -119.619634  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/Fernald_Point/index.html
Goleta Rock                                    34.415235  -119.836107  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/Goleta_Rock/index.html
Hammonds Reef                                  34.415602  -119.637659  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/hammonds_reef/index.html
Hendry S Beach   Arroyo Burro                  34.403055  -119.743600  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/hendry_s_beach_-_arroyo_burro/index.html
Jalama                                         34.506203  -120.498862  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/jalama/index.html
Jelly Bowl                                     34.387149  -119.513913  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/Jelly_Bowl/index.html
Ledbetter                                      34.399191  -119.701688  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/ledbetter/index.html
Main Street                                    34.966383  -120.655321  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/main_street/index.html
Mesa                                           34.396559  -119.731281  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/mesa/index.html
More Mesa                                      34.416994  -119.787932  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/More_Mesa/index.html
Purisima Point Peak                            34.750252  -120.633042  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/purisima_point_peak/index.html
Refugio                                        34.460773  -120.073153  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/refugio/index.html
Rincon                                         34.373036  -119.478089  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/rincon/index.html
Rockpile                                       34.420310  -119.900212  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/rockpile/index.html
Sands                                          34.407724  -119.880731  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/sands/index.html
Sandspit                                       34.404962  -119.688299  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/sandspit/index.html
Santa Clause                                   34.408060  -119.551613  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/santa_clause/index.html
Seals                                          34.434726  -119.944364  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/Seals/index.html
Serena S                                       34.413474  -119.569119  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/Serena_s/index.html
Shark Park                                     34.057064  -120.452737  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/shark_park/index.html
Shelves                                        34.417825  -119.797902  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/Shelves/index.html
Silos                                          34.880976  -120.644989  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/Silos/index.html
Skunk Point                                    33.982015  -119.983492  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/Skunk_Point/index.html
St Augustine Point                              0.000000    -0.000000  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/st_augustine_point/index.html
Surf Beach                                     34.682946  -120.605955  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/surf_beach/index.html
Tajuigas Ranch                                 34.463582  -120.101434  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/tajuigas_ranch/index.html
Tarantulas                                     34.495328  -120.496062  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/tarantulas/index.html
Whitey S                                       34.445090  -120.459647  https://wannasurf.com/spot/North_America/USA/California/Santa_Barbara/Whitey_s/index.html

## California/Santa Cruz
3 Mile                                         36.961500  -122.117329  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/3_mile/index.html
4 Mile                                         36.965564  -122.125053  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/4_mile/index.html
Ano Nuevo                                      37.114473  -122.311306  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/ano_nuevo/index.html
Blacks                                         36.958834  -121.993110  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/Blacks_/index.html
Capitola Jetty                                 36.971170  -121.947695  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/capitola_jetty/index.html
Cowells Cove                                   36.957878  -122.024328  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/cowells_cove/index.html
Davenport                                      37.009407  -122.191658  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/davenport/index.html
Greyhound Rock                                 37.077839  -122.267664  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/greyhound_rock/index.html
Laguna Creek                                   36.982372  -122.156403  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/laguna_creek/index.html
Manreasa                                       36.931661  -121.863484  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/manreasa/index.html
Mitchell S Cove                                36.950059  -122.042989  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/mitchell_s_cove/index.html
Murph Bar                                      36.960660  -122.000513  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/murph_bar/index.html
Natural Bridges                                36.948589  -122.061024  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/Natural_Bridges/index.html
Pleasure Point                                 36.956614  -121.970901  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/pleasure_point/index.html
Santa Cruz   26Th                              36.956129  -121.980708  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/santa_cruz_-_26th/index.html
Santa Cruz   41St Privates                     36.964342  -121.958773  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/santa_cruz_-_41st_privates/index.html
Santa Cruz   Rockview St                       36.953716  -121.975901  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/santa_cruz_-_rockview_st/index.html
Santa Cruz   Sunny Cove                        36.960033  -121.989481  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/santa_cruz_-_sunny_cove/index.html
Santa Maria S                                  36.959983  -121.987317  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/Santa_Maria_s/index.html
Scott S Creek                                  37.041100  -122.233329  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/Scott_s_Creek/index.html
Seacliff Beach                                 36.971514  -121.913910  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/seacliff_beach/index.html
Shaks                                          36.996658  -122.178140  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/Shaks/index.html
The Hook                                       36.959869  -121.964765  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/the_hook/index.html
The Lane                                       36.951506  -122.025611  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/the_lane/index.html
The Wedge                                      36.951100  -122.028349  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/the_wedge/index.html
Waddell Creek                                  37.096622  -122.280874  https://wannasurf.com/spot/North_America/USA/California/Santa_Cruz/Waddell_Creek/index.html

## California/Sonoma
Bill S Bowls                                   38.525070  -123.268876  https://wannasurf.com/spot/North_America/USA/California/Sonoma/Bill_s_Bowls/index.html
Doran Beach                                    38.311383  -123.044815  https://wannasurf.com/spot/North_America/USA/California/Sonoma/doran_beach/index.html
Russian Rivermouth                             38.450761  -123.131209  https://wannasurf.com/spot/North_America/USA/California/Sonoma/Russian_Rivermouth/index.html
Salmon Creek                                   38.355800  -123.069599  https://wannasurf.com/spot/North_America/USA/California/Sonoma/salmon_creek/index.html

## California/Ventura
Arnold                                         34.120723  -119.159217  https://wannasurf.com/spot/North_America/USA/California/Ventura/arnold/index.html
County Line                                    34.051975  -118.960868  https://wannasurf.com/spot/North_America/USA/California/Ventura/county_line/index.html
Deadman S                                      34.065850  -119.004550  https://wannasurf.com/spot/North_America/USA/California/Ventura/Deadman_s/index.html
Deer Creek                                     34.062344  -118.989701  https://wannasurf.com/spot/North_America/USA/California/Ventura/deer_creek/index.html
Emma Wood                                      34.286510  -119.328690  https://wannasurf.com/spot/North_America/USA/California/Ventura/emma_wood/index.html
Faria                                          34.319918  -119.377602  https://wannasurf.com/spot/North_America/USA/California/Ventura/faria/index.html
Hobson S                                       34.338014  -119.412546  https://wannasurf.com/spot/North_America/USA/California/Ventura/Hobson_s/index.html
Hollywood                                      34.170163  -119.233589  https://wannasurf.com/spot/North_America/USA/California/Ventura/hollywood/index.html
Little Rincon                                  34.351089  -119.441900  https://wannasurf.com/spot/North_America/USA/California/Ventura/little_rincon/index.html
Mondos                                         34.321477  -119.375006  https://wannasurf.com/spot/North_America/USA/California/Ventura/Mondos/index.html
Murphy S                                       34.085118  -119.059683  https://wannasurf.com/spot/North_America/USA/California/Ventura/Murphy_s/index.html
Oxnard Shores                                  34.189952  -119.244618  https://wannasurf.com/spot/North_America/USA/California/Ventura/oxnard_shores/index.html
Pitas Point                                    34.317268  -119.389908  https://wannasurf.com/spot/North_America/USA/California/Ventura/Pitas_Point/index.html
Point Mugu                                     34.096137  -119.113501  https://wannasurf.com/spot/North_America/USA/California/Ventura/point_mugu/index.html
Rincon                                         34.373904  -119.474301  https://wannasurf.com/spot/North_America/USA/California/Ventura/rincon/index.html
Santa Cruze Island                             33.979809  -119.635620  https://wannasurf.com/spot/North_America/USA/California/Ventura/santa_cruze_island/index.html
Silverstrand                                   34.154485  -119.218869  https://wannasurf.com/spot/North_America/USA/California/Ventura/silverstrand/index.html
Super Tubes                                    34.084605  -119.049466  https://wannasurf.com/spot/North_America/USA/California/Ventura/super_tubes/index.html
Ventura Point                                  34.273407  -119.304743  https://wannasurf.com/spot/North_America/USA/California/Ventura/ventura_point/index.html

## Hawaii/Kauai
Anahola Bay                                    22.147612  -159.305019  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/anahola_bay/index.html
Anini Beach  Wires                             22.227783  -159.448671  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/anini_beach-_wires/index.html
Bobo S Haena                                   22.225230  -159.577789  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/bobo_s_haena/index.html
Cannons                                        22.224535  -159.571245  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/cannons/index.html
Flags   Aliomanu                               22.164937  -159.308200  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/flags_-_aliomanu/index.html
Gillin S                                       21.888461  -159.415097  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/Gillin_s/index.html
Hanalei Bay                                    22.209617  -159.507451  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/hanalei_bay/index.html
Inside Poipu                                   21.874921  -159.459450  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/inside_poipu/index.html
Kalapaki Beach                                 21.957634  -159.350059  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/kalapaki_beach/index.html
Kalihiwai Point                                22.220100  -159.426196  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/kalihiwai_point/index.html
Kealia                                         22.099458  -159.304097  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/kealia/index.html
Kilauea Bay Beach  Rock Quarry                 22.218218  -159.384885  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/kilauea_bay_beach__rock_quarry/index.html
Pakala                                         21.933850  -159.651003  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/pakala/index.html
Pks                                            21.880765  -159.475629  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/pks/index.html
Polihale                                       22.075618  -159.769449  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/Polihale/index.html
Pu U Poa                                       22.223164  -159.496036  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/pu_u_poa/index.html
Shipwrecks   Hyatt Beach                       21.873447  -159.435611  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/shipwrecks_-_hyatt_beach/index.html
Tunnels                                        22.228398  -159.563134  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/tunnels/index.html
Waikokos                                       22.212994  -159.517150  https://wannasurf.com/spot/North_America/USA/Hawaii/Kauai/waikokos/index.html

## Hawaii/Maui
Baldwin Beach                                  20.914705  -156.393042  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Baldwin_beach/index.html
Big Beach                                      20.632353  -156.448413  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Big_Beach/index.html
Big Eds                                        20.900182  -156.476780  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Big_Eds/index.html
Boneyard                                       20.867223  -156.677967  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Boneyard/index.html
Break Wall                                     20.869519  -156.679330  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/break_wall/index.html
Churches                                       20.908110  -156.482466  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Churches/index.html
Dumps                                          20.611387  -156.440216  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Dumps/index.html
Grandma S                                      20.789017  -156.556978  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Grandma_s/index.html
Harbors                                        20.871907  -156.680043  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Harbors/index.html
Honolua Bay                                    21.015111  -156.639794  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/honolua_bay/index.html
Honomanu Bay                                   20.862541  -156.165504  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/honomanu_bay/index.html
Hookipa                                        20.933149  -156.358221  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/hookipa/index.html
Hookipa Beach                                  20.933374  -156.358843  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/hookipa_beach/index.html
Ironwood Beach                                 21.005676  -156.660404  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Ironwood_Beach/index.html
Jaws                                           20.938610  -156.260830  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/jaws/index.html
Jt Flemming                                    21.005676  -156.651810  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/JT_Flemming/index.html
Kaanapali Coast                                20.829293  -156.367035  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/kaanapali_coast/index.html
Kahului Harbor                                 20.899355  -156.475203  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/kahului_harbor/index.html
Kanaha                                         20.905805  -156.440163  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Kanaha/index.html
Kepuhi Beach   Molokai                         21.188913  -157.250855  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Kepuhi_Beach_-_Molokai/index.html
Kihei Cove                                     20.727759  -156.450398  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/kihei_cove/index.html
La Perouse Bay                                 20.593219  -156.414456  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/la_perouse_bay/index.html
Little Beach                                   20.634341  -156.451825  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/little_beach/index.html
Loniopokoh                                     20.843091  -156.653023  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/loniopokoh/index.html
Maalaea                                        20.791324  -156.509042  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/maalaea/index.html
Mala Wharf                                     20.883633  -156.689088  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/mala_wharf/index.html
Mushrooms                                      20.969384  -156.681229  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Mushrooms/index.html
Olowalu                                        20.809237  -156.615193  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/olowalu/index.html
Paia Bay                                       20.916508  -156.384743  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Paia_bay/index.html
Pali Kaholo                                    20.767821  -156.986641  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Pali_Kaholo/index.html
Puamana                                        20.858676  -156.669888  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/puamana/index.html
Slaughterhouse                                 21.012126  -156.642712  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Slaughterhouse/index.html
Windmills                                      21.025386  -156.626244  https://wannasurf.com/spot/North_America/USA/Hawaii/Maui/Windmills/index.html

## Hawaii/Oahu
Abalolo Reef                                   21.302227  -157.898222  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Abalolo_Reef/index.html
Ala Moana Bowls                                21.280877  -157.843891  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/ala_moana_bowls/index.html
Ala Moana Courts                               21.290654  -157.854100  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Ala_Moana_Courts/index.html
Avalanche Oahu                                 21.595268  -158.114726  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Avalanche_Oahu/index.html
Avalanche Walls    Right                       21.594557  -158.114698  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Avalanche_WALLS__-_right/index.html
Baby Haleiwa S                                 21.284616  -157.849556  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Baby_Haleiwa_s/index.html
Baby Makapuu                                   21.315821  -157.665447  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/baby_makapuu/index.html
Backdoor                                       21.667678  -158.052106  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/backdoor/index.html
Barber S Point   Coast Guard Jetty             21.296192  -158.073370  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/barber_s_point_-_coast_guard_jetty/index.html
Bellows                                        21.362532  -157.709341  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/bellows/index.html
Bumburas                                       21.282756  -157.848730  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/bumburas/index.html
Canoes                                         21.276258  -157.829247  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/canoes/index.html
China Walls                                    21.263831  -157.711755  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/china_walls/index.html
Chuns Reef                                     21.624199  -158.081514  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/chuns_reef/index.html
Cliffs                                         21.252532  -157.804109  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/cliffs/index.html
Daves Backyard                                 21.306468  -158.020177  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Daves_Backyard/index.html
Dune Circle                                    21.406838  -157.739081  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Dune_Circle/index.html
Ehukai                                         21.666073  -158.051033  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/ehukai/index.html
Flies Incinerators                             21.292663  -157.865660  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/flies_incinerators/index.html
Graters                                        21.710447  -157.985051  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Graters/index.html
Haleiwa                                        21.594145  -158.108148  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/haleiwa/index.html
In Betweens                                    21.279187  -157.842513  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/in_betweens/index.html
Jockos Point                                   21.621676  -158.083831  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Jockos_Point/index.html
Kaisers                                        21.280057  -157.840791  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/kaisers/index.html
Kalama                                         21.405720  -157.738896  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Kalama/index.html
Kammieland                                     21.673461  -158.043909  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Kammieland/index.html
Kewala Basin                                   21.290113  -157.859301  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/kewala_basin/index.html
Ko Olinas                                      21.324878  -158.134246  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/ko_olinas/index.html
Kualoa Point                                   21.535067  -157.838586  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/kualoa_point/index.html
Laneakea                                       21.618484  -158.087415  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/laneakea/index.html
Log Cabins                                     21.652402  -158.062963  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Log_Cabins/index.html
Makaha                                         21.477858  -158.223048  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/makaha/index.html
Makapuu                                        21.310246  -157.656212  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/makapuu/index.html
Makapuu Beach                                  21.310086  -157.658701  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Makapuu_Beach/index.html
Nanakuli Blackrocks                            21.368644  -158.135989  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Nanakuli_Blackrocks/index.html
Nanakuli Tracks                                21.361493  -158.132744  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/nanakuli_tracks/index.html
North Beach                                    21.454307  -157.748523  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/north_beach/index.html
Paradise                                       21.272979  -157.835652  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Paradise/index.html
Pierson S                                      21.583940  -158.198748  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Pierson_s/index.html
Pipeline                                       21.667848  -158.050572  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/pipeline/index.html
Popoia Island                                  21.399922  -157.720205  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Popoia_Island/index.html
Pounders                                       21.630303  -157.920973  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/pounders/index.html
Power Plant                                    21.355937  -158.129504  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Power_Plant/index.html
Puaena Point                                   21.601532  -158.105112  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/puaena_point/index.html
Pyramid Rock                                   21.461541  -157.763377  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Pyramid_Rock/index.html
Queens                                         21.274219  -157.827208  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/queens/index.html
Radz                                           21.703409  -158.010542  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Radz/index.html
Rec Center                                     21.445320  -158.189848  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/rec_center/index.html
Reef Runway                                    21.310566  -157.953873  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Reef_Runway/index.html
Ripps Reef                                     21.451950  -157.790794  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Ripps_Reef/index.html
Sand Island                                    21.300100  -157.874812  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Sand_Island/index.html
Sandy Beach                                    21.287255  -157.669247  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/sandy_beach/index.html
Shorebreaks                                    21.405849  -157.738910  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/Shorebreaks/index.html
Sunset Beach                                   21.676104  -158.040433  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/sunset_beach/index.html
Threes                                         21.273179  -157.837315  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/threes/index.html
Turtle Bay                                     21.704286  -157.999674  https://wannasurf.com/spot/North_America/USA/Hawaii/Oahu/turtle_bay/index.html
